Date,Emp_ID,Age,Gender,City,Education_Level,Salary,Dateofjoining,LastWorkingDate,Joining Designation,Designation,Total Business Value,Quarterly Rating
01/01/16,58,41,Male,C4,College,57987,15/10/15,25/01/16,2,2,0,1
01/01/16,59,35,Female,C18,Bachelor,31644,06/01/16,,1,1,0,1
01/02/16,59,35,Female,C18,Bachelor,31644,06/01/16,,1,1,134660,1
01/03/16,59,35,Female,C18,Bachelor,31644,06/01/16,28/03/16,1,1,0,1
01/01/16,60,46,Female,C20,College,82126,17/09/13,,1,3,913700,4
01/02/16,60,46,Female,C20,College,82126,17/09/13,,1,3,1435000,4
01/03/16,60,46,Female,C20,College,82126,17/09/13,,1,3,7799990,4
01/04/16,60,46,Female,C20,College,82126,17/09/13,,1,3,999000,3
01/05/16,60,46,Female,C20,College,82126,17/09/13,,1,3,250000,3
01/06/16,60,46,Female,C20,College,82126,17/09/13,,1,3,500000,3
01/07/16,60,46,Female,C20,College,82126,17/09/13,,1,3,750000,3
01/08/16,60,46,Female,C20,College,82126,17/09/13,,1,3,2000000,3
01/09/16,60,46,Female,C20,College,82126,17/09/13,,1,3,250000,3
01/10/16,60,46,Female,C20,College,82126,17/09/13,,1,3,2749900,4
01/11/16,60,46,Female,C20,College,82126,17/09/13,,1,3,500000,4
01/12/16,60,47,Female,C20,College,82126,17/09/13,,1,3,999800,4
01/01/17,60,47,Female,C20,College,82126,17/09/13,,1,3,2099900,4
01/02/17,60,47,Female,C20,College,82126,17/09/13,,1,3,5623520,4
01/03/17,60,47,Female,C20,College,82126,17/09/13,,1,3,7195460,4
01/04/17,60,47,Female,C20,College,82126,17/09/13,,1,3,246000,4
01/05/17,60,47,Female,C20,College,82126,17/09/13,,1,3,2669370,4
01/06/17,60,47,Female,C20,College,82126,17/09/13,,1,3,499900,4
01/07/17,60,47,Female,C20,College,89592,17/09/13,,1,4,2887190,4
01/08/17,60,47,Female,C20,College,89592,17/09/13,,1,4,2791550,4
01/09/17,60,47,Female,C20,College,89592,17/09/13,,1,4,1394550,4
01/10/17,60,47,Female,C20,College,89592,17/09/13,,1,4,1153070,2
01/11/17,60,47,Female,C20,College,89592,17/09/13,,1,4,1767620,2
01/12/17,60,48,Female,C20,College,89592,17/09/13,,1,4,1750000,2
01/01/16,61,32,Male,C11,Master,19818,04/05/15,,1,1,0,1
01/02/16,61,32,Male,C11,Master,19818,04/05/15,,1,1,-439300,1
01/03/16,61,32,Male,C11,Master,19818,04/05/15,17/03/16,1,1,0,1
01/12/17,62,27,Male,C9,Master,62376,28/11/17,,1,1,0,1
01/01/16,63,26,Male,C6,College,93931,30/04/13,,1,3,293250,1
01/02/16,63,26,Male,C6,College,93931,30/04/13,,1,3,389680,1
01/03/16,63,26,Male,C6,College,93931,30/04/13,,1,3,465950,1
01/04/16,63,26,Male,C6,College,93931,30/04/13,,1,3,50000,2
01/05/16,63,26,Male,C6,College,93931,30/04/13,,1,3,366420,2
01/06/16,63,26,Male,C6,College,93931,30/04/13,,1,3,260000,2
01/07/16,63,26,Male,C6,College,93931,30/04/13,,1,3,383810,1
01/08/16,63,26,Male,C6,College,93931,30/04/13,,1,3,151500,1
01/09/16,63,26,Male,C6,College,93931,30/04/13,,1,3,152630,1
01/10/16,63,26,Male,C6,College,93931,30/04/13,,1,3,338940,2
01/11/16,63,26,Male,C6,College,93931,30/04/13,,1,3,200000,2
01/12/16,63,27,Male,C6,College,93931,30/04/13,,1,3,445760,2
01/01/17,63,27,Male,C6,College,93931,30/04/13,,1,3,1054160,2
01/02/17,63,27,Male,C6,College,93931,30/04/13,,1,3,2330040,2
01/03/17,63,27,Male,C6,College,93931,30/04/13,,1,3,666220,2
01/04/17,63,27,Male,C6,College,93931,30/04/13,,1,3,567120,2
01/05/17,63,27,Male,C6,College,93931,30/04/13,,1,3,404740,2
01/06/17,63,27,Male,C6,College,93931,30/04/13,,1,3,153700,2
01/07/17,63,27,Male,C6,College,93931,30/04/13,,1,3,1114340,3
01/08/17,63,27,Male,C6,College,93931,30/04/13,,1,3,399890,3
01/09/17,63,27,Male,C6,College,93931,30/04/13,,1,3,456330,3
01/10/17,63,27,Male,C6,College,93931,30/04/13,,1,3,900190,2
01/11/17,63,27,Male,C6,College,93931,30/04/13,,1,3,425080,2
01/12/17,63,28,Male,C6,College,93931,30/04/13,,1,3,323370,2
01/02/17,64,33,Male,C27,Master,66502,31/01/17,,2,2,0,1
01/03/17,64,33,Male,C27,Master,66502,31/01/17,,2,2,193940,1
01/04/17,64,33,Male,C27,Master,66502,31/01/17,,2,2,0,1
01/05/17,64,33,Male,C27,Master,66502,31/01/17,,2,2,0,1
01/06/17,64,33,Male,C27,Master,66502,31/01/17,19/06/17,2,2,0,1
01/01/16,65,28,Female,C7,Bachelor,69539,31/07/15,,2,2,0,2
01/02/16,65,28,Female,C7,Bachelor,69539,31/07/15,,2,2,1214440,2
01/03/16,65,28,Female,C7,Bachelor,69539,31/07/15,,2,2,1183230,2
01/04/16,65,29,Female,C7,Bachelor,69539,31/07/15,,2,2,187650,3
01/05/16,65,29,Female,C7,Bachelor,69539,31/07/15,,2,2,382150,3
01/06/16,65,29,Female,C7,Bachelor,69539,31/07/15,,2,2,607640,3
01/07/16,65,29,Female,C7,Bachelor,69539,31/07/15,,2,2,120030,2
01/08/16,65,29,Female,C7,Bachelor,69539,31/07/15,,2,2,214800,2
01/09/16,65,29,Female,C7,Bachelor,69539,31/07/15,,2,2,968480,2
01/10/16,65,29,Female,C7,Bachelor,69539,31/07/15,,2,2,966960,3
01/11/16,65,29,Female,C7,Bachelor,69539,31/07/15,,2,2,968580,3
01/12/16,65,29,Female,C7,Bachelor,69539,31/07/15,,2,2,618680,3
01/01/17,65,29,Female,C7,Bachelor,69539,31/07/15,,2,2,579560,3
01/02/17,65,29,Female,C7,Bachelor,69539,31/07/15,,2,2,1553740,3
01/03/17,65,29,Female,C7,Bachelor,69539,31/07/15,,2,2,1417930,3
01/04/17,65,30,Female,C7,Bachelor,69539,31/07/15,,2,2,520630,2
01/05/17,65,30,Female,C7,Bachelor,69539,31/07/15,,2,2,214080,2
01/06/17,65,30,Female,C7,Bachelor,69539,31/07/15,16/06/17,2,2,0,2
01/01/17,66,27,Female,C4,Master,104286,21/01/17,,3,3,0,1
01/02/17,66,27,Female,C4,Master,104286,21/01/17,,3,3,0,1
01/01/16,67,39,Male,C28,Master,65982,04/01/16,,1,2,0,2
01/02/16,67,39,Male,C28,Master,65982,04/01/16,,1,2,217090,2
01/03/16,67,39,Male,C28,Master,65982,04/01/16,,1,2,1547380,2
01/04/16,67,39,Male,C28,Master,65982,04/01/16,,1,2,0,3
01/05/16,67,39,Male,C28,Master,65982,04/01/16,,1,2,104040,3
01/06/16,67,39,Male,C28,Master,65982,04/01/16,,1,2,746440,3
01/07/16,67,39,Male,C28,Master,65982,04/01/16,,1,2,594170,2
01/08/16,67,40,Male,C28,Master,65982,04/01/16,,1,2,293770,2
01/09/16,67,40,Male,C28,Master,65982,04/01/16,,1,2,100000,2
01/10/16,67,40,Male,C28,Master,65982,04/01/16,,1,2,0,1
01/11/16,67,40,Male,C28,Master,65982,04/01/16,,1,2,394520,1
01/12/16,67,40,Male,C28,Master,65982,04/01/16,,1,2,125040,1
01/01/17,67,40,Male,C28,Master,65982,04/01/16,,1,2,764900,3
01/02/17,67,40,Male,C28,Master,65982,04/01/16,,1,2,0,3
01/03/17,67,40,Male,C28,Master,65982,04/01/16,,1,2,2620440,3
01/04/17,67,40,Male,C28,Master,65982,04/01/16,,1,2,882130,3
01/05/17,67,40,Male,C28,Master,65982,04/01/16,,1,2,594970,3
01/06/17,67,40,Male,C28,Master,65982,04/01/16,,1,2,527970,3
01/07/17,67,40,Male,C28,Master,65982,04/01/16,,1,2,772700,3
01/08/17,67,41,Male,C28,Master,65982,04/01/16,,1,2,302460,3
01/09/17,67,41,Male,C28,Master,65982,04/01/16,,1,2,697080,3
01/10/17,67,41,Male,C28,Master,65982,04/01/16,,1,2,407640,3
01/11/17,67,41,Male,C28,Master,65982,04/01/16,,1,2,0,3
01/12/17,67,41,Male,C28,Master,65982,04/01/16,,1,2,850760,3
01/01/16,68,30,Male,C29,College,79288,18/10/12,,1,3,2026230,3
01/02/16,68,30,Male,C29,College,79288,18/10/12,,1,3,1456620,3
01/03/16,68,30,Male,C29,College,79288,18/10/12,,1,3,2491020,3
01/04/16,68,31,Male,C29,College,79288,18/10/12,,1,3,321370,3
01/05/16,68,31,Male,C29,College,79288,18/10/12,,1,3,609240,3
01/06/16,68,31,Male,C29,College,79288,18/10/12,,1,3,387140,3
01/07/16,68,31,Male,C29,College,79288,18/10/12,,1,3,407110,3
01/08/16,68,31,Male,C29,College,79288,18/10/12,,1,3,544930,3
01/09/16,68,31,Male,C29,College,79288,18/10/12,,1,3,2418770,3
01/10/16,68,31,Male,C29,College,79288,18/10/12,,1,3,1166090,3
01/11/16,68,31,Male,C29,College,79288,18/10/12,,1,3,566930,3
01/12/16,68,31,Male,C29,College,79288,18/10/12,,1,3,916300,3
01/01/17,68,31,Male,C29,College,79288,18/10/12,,1,3,1201650,3
01/02/17,68,31,Male,C29,College,79288,18/10/12,,1,3,752270,3
01/03/17,68,31,Male,C29,College,79288,18/10/12,,1,3,3943140,3
01/04/17,68,32,Male,C29,College,79288,18/10/12,,1,3,868960,4
01/05/17,68,32,Male,C29,College,79288,18/10/12,,1,3,574820,4
01/06/17,68,32,Male,C29,College,79288,18/10/12,,1,3,703610,4
01/07/17,68,32,Male,C29,College,79288,18/10/12,,1,3,1315620,4
01/08/17,68,32,Male,C29,College,79288,18/10/12,,1,3,457720,4
01/09/17,68,32,Male,C29,College,79288,18/10/12,,1,3,1400020,4
01/10/17,68,32,Male,C29,College,79288,18/10/12,,1,3,957710,3
01/11/17,68,32,Male,C29,College,79288,18/10/12,,1,3,1283630,3
01/12/17,68,32,Male,C29,College,79288,18/10/12,,1,3,538920,3
01/11/16,69,31,Female,C7,Bachelor,64604,14/11/16,,2,2,0,1
01/12/16,69,31,Female,C7,Bachelor,64604,14/11/16,,2,2,0,1
01/01/17,69,31,Female,C7,Bachelor,64604,14/11/16,,2,2,1222220,3
01/02/17,69,31,Female,C7,Bachelor,64604,14/11/16,,2,2,450280,3
01/03/17,69,31,Female,C7,Bachelor,64604,14/11/16,,2,2,2083060,3
01/04/17,69,31,Female,C7,Bachelor,64604,14/11/16,,2,2,485640,2
01/05/17,69,31,Female,C7,Bachelor,64604,14/11/16,,2,2,201600,2
01/06/17,69,31,Female,C7,Bachelor,64604,14/11/16,,2,2,197280,2
01/07/17,69,31,Female,C7,Bachelor,64604,14/11/16,,2,2,0,1
01/08/17,69,31,Female,C7,Bachelor,64604,14/11/16,,2,2,0,1
01/09/17,69,32,Female,C7,Bachelor,64604,14/11/16,12/09/17,2,2,0,1
01/01/16,70,35,Male,C20,Bachelor,19235,08/10/15,29/01/16,1,1,0,1
01/01/16,71,43,Male,C20,Master,54103,25/05/15,,3,3,188780,1
01/02/16,71,43,Male,C20,Master,54103,25/05/15,15/02/16,3,3,0,1
01/10/17,72,28,Male,C14,Master,42242,18/10/17,,2,2,0,1
01/11/17,72,28,Male,C14,Master,42242,18/10/17,,2,2,0,1
01/12/17,72,28,Male,C14,Master,42242,18/10/17,,2,2,193580,1
01/05/17,74,34,Female,C5,Master,59216,01/05/17,,2,2,0,1
01/06/17,74,34,Female,C5,Master,59216,01/05/17,,2,2,241550,1
01/07/17,74,34,Female,C5,Master,59216,01/05/17,,2,2,289800,1
01/08/17,74,35,Female,C5,Master,59216,01/05/17,,2,2,60920,1
01/09/17,74,35,Female,C5,Master,59216,01/05/17,,2,2,0,1
01/10/17,74,35,Female,C5,Master,59216,01/05/17,24/10/17,2,2,0,1
01/07/17,75,25,Female,C18,Master,39884,21/07/17,,2,2,0,2
01/08/17,75,25,Female,C18,Master,39884,21/07/17,,2,2,194890,2
01/09/17,75,25,Female,C18,Master,39884,21/07/17,,2,2,1168360,2
01/10/17,75,25,Female,C18,Master,39884,21/07/17,,2,2,601480,2
01/11/17,75,25,Female,C18,Master,39884,21/07/17,,2,2,401200,2
01/12/17,75,25,Female,C18,Master,39884,21/07/17,13/12/17,2,2,0,2
01/01/16,77,33,Male,C3,Master,63918,18/05/15,,1,2,205550,2
01/02/16,77,33,Male,C3,Master,63918,18/05/15,,1,2,393980,2
01/03/16,77,33,Male,C3,Master,63918,18/05/15,,1,2,640550,2
01/04/16,77,33,Male,C3,Master,63918,18/05/15,,1,2,0,3
01/05/16,77,33,Male,C3,Master,63918,18/05/15,,1,2,465230,3
01/06/16,77,33,Male,C3,Master,63918,18/05/15,,1,2,609170,3
01/07/16,77,33,Male,C3,Master,63918,18/05/15,,1,2,354480,3
01/08/16,77,33,Male,C3,Master,63918,18/05/15,,1,2,121000,3
01/09/16,77,33,Male,C3,Master,63918,18/05/15,,1,2,1305150,3
01/10/16,77,33,Male,C3,Master,63918,18/05/15,,1,2,2547970,4
01/11/16,77,33,Male,C3,Master,63918,18/05/15,,1,2,465820,4
01/12/16,77,33,Male,C3,Master,63918,18/05/15,,1,2,315300,4
01/01/17,77,34,Male,C3,Master,63918,18/05/15,,1,2,1094350,3
01/02/17,77,34,Male,C3,Master,63918,18/05/15,,1,2,556690,3
01/03/17,77,34,Male,C3,Master,63918,18/05/15,,1,2,3159380,3
01/04/17,77,34,Male,C3,Master,63918,18/05/15,,1,2,255960,3
01/05/17,77,34,Male,C3,Master,63918,18/05/15,,1,2,689970,3
01/06/17,77,34,Male,C3,Master,63918,18/05/15,,1,2,946760,3
01/07/17,77,34,Male,C3,Master,63918,18/05/15,,1,2,1319470,3
01/08/17,77,34,Male,C3,Master,63918,18/05/15,,1,2,457760,3
01/09/17,77,34,Male,C3,Master,63918,18/05/15,,1,2,746060,3
01/10/17,77,34,Male,C3,Master,63918,18/05/15,,1,2,554480,3
01/11/17,77,34,Male,C3,Master,63918,18/05/15,,1,2,0,3
01/12/17,77,34,Male,C3,Master,63918,18/05/15,,1,2,754840,3
01/01/16,78,35,Male,C21,College,105946,16/09/15,,2,4,318700,2
01/02/16,78,35,Male,C21,College,105946,16/09/15,,2,4,-1629620,2
01/03/16,78,35,Male,C21,College,105946,16/09/15,,2,4,5010000,2
01/04/16,78,35,Male,C21,College,105946,16/09/15,,2,4,0,3
01/05/16,78,35,Male,C21,College,105946,16/09/15,,2,4,2050000,3
01/06/16,78,35,Male,C21,College,105946,16/09/15,,2,4,250000,3
01/07/16,78,35,Male,C21,College,105946,16/09/15,,2,4,353230,2
01/08/16,78,35,Male,C21,College,105946,16/09/15,,2,4,0,2
01/09/16,78,35,Male,C21,College,105946,16/09/15,,2,4,1453290,2
01/10/16,78,35,Male,C21,College,105946,16/09/15,,2,4,1150950,3
01/11/16,78,36,Male,C21,College,105946,16/09/15,,2,4,788180,3
01/12/16,78,36,Male,C21,College,105946,16/09/15,,2,4,2669640,3
01/01/17,78,36,Male,C21,College,105946,16/09/15,,2,4,1572750,3
01/02/17,78,36,Male,C21,College,105946,16/09/15,,2,4,5590000,3
01/03/17,78,36,Male,C21,College,105946,16/09/15,,2,4,3400000,3
01/04/17,78,36,Male,C21,College,105946,16/09/15,,2,4,9000000,4
01/05/17,78,36,Male,C21,College,105946,16/09/15,,2,4,1159000,4
01/06/17,78,36,Male,C21,College,105946,16/09/15,,2,4,3324180,4
01/07/17,78,36,Male,C21,College,105946,16/09/15,,2,4,1256440,2
01/08/17,78,36,Male,C21,College,105946,16/09/15,,2,4,1293120,2
01/09/17,78,36,Male,C21,College,105946,16/09/15,,2,4,206040,2
01/10/17,78,36,Male,C21,College,105946,16/09/15,,2,4,601770,2
01/11/17,78,37,Male,C21,College,105946,16/09/15,,2,4,1046310,2
01/12/17,78,37,Male,C21,College,105946,16/09/15,,2,4,2667530,2
01/07/16,79,32,Male,C14,Bachelor,114648,09/07/16,,4,4,0,1
01/08/16,79,32,Male,C14,Bachelor,114648,09/07/16,09/08/16,4,4,0,1
01/10/17,80,29,Female,C7,College,56687,02/10/17,,2,2,0,1
01/11/17,80,29,Female,C7,College,56687,02/10/17,,2,2,0,1
01/12/17,80,29,Female,C7,College,56687,02/10/17,,2,2,153300,1
01/01/16,81,38,Male,C9,Master,77177,12/06/15,,1,2,259940,2
01/02/16,81,38,Male,C9,Master,77177,12/06/15,,1,2,750520,2
01/03/16,81,38,Male,C9,Master,77177,12/06/15,,1,2,725300,2
01/04/16,81,38,Male,C9,Master,77177,12/06/15,,1,2,569810,2
01/05/16,81,38,Male,C9,Master,77177,12/06/15,,1,2,120080,2
01/06/16,81,38,Male,C9,Master,77177,12/06/15,,1,2,145300,2
01/07/16,81,38,Male,C9,Master,77177,12/06/15,,1,2,176120,1
01/08/16,81,39,Male,C9,Master,77177,12/06/15,,1,2,145620,1
01/09/16,81,39,Male,C9,Master,77177,12/06/15,,1,2,240990,1
01/10/16,81,39,Male,C9,Master,77177,12/06/15,04/10/16,1,2,0,1
01/04/17,82,37,Female,C24,Bachelor,89013,11/04/17,,3,3,0,1
01/05/17,82,37,Female,C24,Bachelor,89013,11/04/17,,3,3,0,1
01/06/17,82,37,Female,C24,Bachelor,89013,11/04/17,,3,3,0,1
01/07/17,82,37,Female,C24,Bachelor,89013,11/04/17,,3,3,0,1
01/08/17,82,37,Female,C24,Bachelor,89013,11/04/17,29/07/17,3,3,0,1
01/09/16,83,34,Male,C23,Master,115159,29/08/16,,3,3,0,1
01/10/16,83,34,Male,C23,Master,115159,29/08/16,,3,3,0,1
01/11/16,83,34,Male,C23,Master,115159,29/08/16,,3,3,0,1
01/12/16,83,34,Male,C23,Master,115159,29/08/16,,3,3,0,1
01/01/17,83,34,Male,C23,Master,115159,29/08/16,,3,3,750000,1
01/02/17,83,34,Male,C23,Master,115159,29/08/16,,3,3,0,1
01/03/17,83,34,Male,C23,Master,115159,29/08/16,,3,3,0,1
01/04/17,83,34,Male,C23,Master,115159,29/08/16,,3,3,0,1
01/05/17,83,34,Male,C23,Master,115159,29/08/16,,3,3,0,1
01/06/17,83,34,Male,C23,Master,115159,29/08/16,07/06/17,3,3,0,1
01/07/16,84,41,Male,C16,College,25950,04/07/16,,1,1,0,1
01/08/16,84,41,Male,C16,College,25950,04/07/16,,1,1,0,1
01/09/16,84,41,Male,C16,College,25950,04/07/16,,1,1,250000,1
01/10/16,84,41,Male,C16,College,25950,04/07/16,,1,1,200000,4
01/11/16,84,41,Male,C16,College,25950,04/07/16,,1,1,400350,4
01/12/16,84,42,Male,C16,College,25950,04/07/16,,1,1,3000000,4
01/01/17,84,42,Male,C16,College,25950,04/07/16,,1,1,1000000,3
01/02/17,84,42,Male,C16,College,25950,04/07/16,,1,1,2198000,3
01/03/17,84,42,Male,C16,College,25950,04/07/16,,1,1,0,3
01/04/17,84,42,Male,C16,College,25950,04/07/16,,1,1,402290,2
01/05/17,84,42,Male,C16,College,25950,04/07/16,,1,1,0,2
01/06/17,84,42,Male,C16,College,25950,04/07/16,,1,1,300000,2
01/07/17,84,42,Male,C16,College,25950,04/07/16,,1,1,0,2
01/08/17,84,42,Male,C16,College,25950,04/07/16,,1,1,1237380,2
01/09/17,84,42,Male,C16,College,25950,04/07/16,04/09/17,1,1,-300000,2
01/10/17,85,24,Male,C22,Master,49509,28/09/17,,1,1,0,1
01/11/17,85,24,Male,C22,Master,49509,28/09/17,,1,1,0,1
01/12/17,85,25,Male,C22,Master,49509,28/09/17,,1,1,0,1
01/01/16,86,35,Male,C2,Master,49510,28/05/15,27/01/16,1,1,0,1
01/09/16,87,36,Male,C6,Bachelor,119341,31/08/16,,3,3,0,1
01/10/16,87,36,Male,C6,Bachelor,119341,31/08/16,,3,3,0,1
01/11/16,87,36,Male,C6,Bachelor,119341,31/08/16,,3,3,300000,1
01/12/16,87,36,Male,C6,Bachelor,119341,31/08/16,,3,3,0,1
01/01/17,87,36,Male,C6,Bachelor,119341,31/08/16,,3,3,834720,4
01/02/17,87,37,Male,C6,Bachelor,119341,31/08/16,,3,3,11894240,4
01/03/17,87,37,Male,C6,Bachelor,119341,31/08/16,,3,3,7918580,4
01/04/17,87,37,Male,C6,Bachelor,119341,31/08/16,,3,3,145500,4
01/05/17,87,37,Male,C6,Bachelor,119341,31/08/16,,3,3,349320,4
01/06/17,87,37,Male,C6,Bachelor,119341,31/08/16,,3,3,1979060,4
01/07/17,87,37,Male,C6,Bachelor,119341,31/08/16,,3,3,1530800,4
01/08/17,87,37,Male,C6,Bachelor,119341,31/08/16,,3,3,1166680,4
01/09/17,87,37,Male,C6,Bachelor,119341,31/08/16,,3,3,4276720,4
01/10/17,87,37,Male,C6,Bachelor,119341,31/08/16,,3,3,1604070,4
01/11/17,87,37,Male,C6,Bachelor,119341,31/08/16,,3,3,2719440,4
01/12/17,87,37,Male,C6,Bachelor,119341,31/08/16,,3,3,1310090,4
01/01/16,88,45,Female,C3,College,62298,06/01/15,,2,2,824700,3
01/02/16,88,45,Female,C3,College,62298,06/01/15,,2,2,528840,3
01/03/16,88,45,Female,C3,College,62298,06/01/15,,2,2,1572150,3
01/04/16,88,45,Female,C3,College,62298,06/01/15,,2,2,0,1
01/05/16,88,45,Female,C3,College,62298,06/01/15,,2,2,323180,1
01/06/16,88,45,Female,C3,College,62298,06/01/15,03/06/16,2,2,0,1
01/06/16,89,27,Male,C2,Bachelor,58977,30/05/16,,2,2,0,1
01/07/16,89,27,Male,C2,Bachelor,58977,30/05/16,,2,2,1217260,3
01/08/16,89,27,Male,C2,Bachelor,58977,30/05/16,,2,2,310260,3
01/09/16,89,27,Male,C2,Bachelor,58977,30/05/16,,2,2,776130,3
01/10/16,89,27,Male,C2,Bachelor,58977,30/05/16,,2,2,315320,2
01/11/16,89,27,Male,C2,Bachelor,58977,30/05/16,,2,2,194320,2
01/12/16,89,27,Male,C2,Bachelor,58977,30/05/16,,2,2,193340,2
01/01/17,89,27,Male,C2,Bachelor,58977,30/05/16,,2,2,240880,3
01/02/17,89,27,Male,C2,Bachelor,58977,30/05/16,,2,2,0,3
01/03/17,89,27,Male,C2,Bachelor,58977,30/05/16,,2,2,2883920,3
01/04/17,89,27,Male,C2,Bachelor,58977,30/05/16,,2,2,0,1
01/05/17,89,27,Male,C2,Bachelor,58977,30/05/16,,2,2,0,1
01/06/17,89,28,Male,C2,Bachelor,58977,30/05/16,,2,2,0,1
01/07/17,89,28,Male,C2,Bachelor,58977,30/05/16,,2,2,0,1
01/08/17,89,28,Male,C2,Bachelor,58977,30/05/16,29/07/17,2,2,0,1
01/11/16,90,32,Male,C22,College,29408,11/11/16,,2,2,0,1
01/12/16,90,32,Male,C22,College,29408,11/11/16,,2,2,0,1
01/01/17,90,32,Male,C22,College,29408,11/11/16,,2,2,136160,1
01/02/17,90,32,Male,C22,College,29408,11/11/16,,2,2,407480,1
01/03/17,90,33,Male,C22,College,29408,11/11/16,10/03/17,2,2,0,1
01/08/16,91,31,Male,C21,College,22731,03/08/16,,2,2,0,1
01/09/16,91,31,Male,C21,College,22731,03/08/16,,2,2,0,1
01/10/16,91,31,Male,C21,College,22731,03/08/16,,2,2,0,1
01/11/16,91,31,Male,C21,College,22731,03/08/16,,2,2,0,1
01/12/16,91,31,Male,C21,College,22731,03/08/16,15/12/16,2,2,200000,1
01/01/16,93,30,Male,C17,Master,39527,14/07/15,,2,2,1220120,2
01/02/16,93,30,Male,C17,Master,39527,14/07/15,03/02/16,2,2,0,2
01/02/17,95,28,Female,C14,Master,60874,30/01/17,,3,3,0,1
01/03/17,95,29,Female,C14,Master,60874,30/01/17,09/03/17,3,3,0,1
01/07/17,96,34,Male,C12,Master,64953,17/07/17,,3,3,0,1
01/08/17,96,35,Male,C12,Master,64953,17/07/17,,3,3,0,1
01/09/17,96,35,Male,C12,Master,64953,17/07/17,,3,3,0,1
01/10/17,96,35,Male,C12,Master,64953,17/07/17,,3,3,0,1
01/11/17,96,35,Male,C12,Master,64953,17/07/17,27/11/17,3,3,0,1
01/10/17,97,40,Female,C2,Master,80771,03/10/17,,3,3,0,1
01/11/17,97,40,Female,C2,Master,80771,03/10/17,,3,3,0,1
01/12/17,97,40,Female,C2,Master,80771,03/10/17,,3,3,350000,1
01/08/16,98,24,Male,C16,College,57977,15/08/16,,2,2,0,3
01/09/16,98,24,Male,C16,College,57977,15/08/16,,2,2,1374540,3
01/10/16,98,24,Male,C16,College,57977,15/08/16,,2,2,5250000,4
01/11/16,98,24,Male,C16,College,57977,15/08/16,,2,2,2256470,4
01/12/16,98,24,Male,C16,College,57977,15/08/16,,2,2,1410000,4
01/01/17,98,24,Male,C16,College,57977,15/08/16,,2,2,2999000,4
01/02/17,98,24,Male,C16,College,57977,15/08/16,,2,2,0,4
01/03/17,98,24,Male,C16,College,57977,15/08/16,,2,2,3888860,4
01/04/17,98,25,Male,C16,College,57977,15/08/16,,2,2,1485010,4
01/05/17,98,25,Male,C16,College,57977,15/08/16,,2,2,1489150,4
01/06/17,98,25,Male,C16,College,57977,15/08/16,,2,2,0,4
01/07/17,98,25,Male,C16,College,57977,15/08/16,,2,2,291280,1
01/08/17,98,25,Male,C16,College,57977,15/08/16,,2,2,0,1
01/09/17,98,25,Male,C16,College,57977,15/08/16,,2,2,0,1
01/10/17,98,25,Male,C16,College,63774,15/08/16,,2,3,971130,2
01/11/17,98,25,Male,C16,College,63774,15/08/16,,2,3,0,2
01/12/17,98,25,Male,C16,College,63774,15/08/16,25/12/17,2,3,0,2
01/03/17,99,29,Male,C23,College,38068,24/03/17,,2,2,0,1
01/04/17,99,29,Male,C23,College,38068,24/03/17,,2,2,0,1
01/05/17,99,30,Male,C23,College,38068,24/03/17,,2,2,0,1
01/06/17,99,30,Male,C23,College,38068,24/03/17,,2,2,0,1
01/07/17,99,30,Male,C23,College,38068,24/03/17,,2,2,0,1
01/08/17,99,30,Male,C23,College,38068,24/03/17,29/07/17,2,2,0,1
01/01/16,101,33,Male,C10,College,38945,03/12/14,,1,1,390000,2
01/02/16,101,33,Male,C10,College,38945,03/12/14,,1,1,510000,2
01/03/16,101,33,Male,C10,College,38945,03/12/14,,1,1,757990,2
01/04/16,101,33,Male,C10,College,38945,03/12/14,,1,1,101850,1
01/05/16,101,33,Male,C10,College,38945,03/12/14,03/05/16,1,1,0,1
01/01/16,102,22,Female,C12,College,42270,05/01/16,,1,1,0,1
01/02/16,102,22,Female,C12,College,42270,05/01/16,,1,1,0,1
01/03/16,102,22,Female,C12,College,42270,05/01/16,21/03/16,1,1,0,1
01/12/16,103,26,Female,C28,Bachelor,68913,30/11/16,,2,2,0,1
01/01/17,103,26,Female,C28,Bachelor,68913,30/11/16,,2,2,0,1
01/02/17,103,26,Female,C28,Bachelor,68913,30/11/16,,2,2,350310,1
01/03/17,103,26,Female,C28,Bachelor,68913,30/11/16,,2,2,150380,1
01/04/17,103,26,Female,C28,Bachelor,68913,30/11/16,,2,2,0,1
01/05/17,103,26,Female,C28,Bachelor,68913,30/11/16,,2,2,194000,1
01/06/17,103,26,Female,C28,Bachelor,68913,30/11/16,,2,2,0,1
01/07/17,103,26,Female,C28,Bachelor,68913,30/11/16,04/07/17,2,2,-150310,1
01/08/17,104,30,Female,C23,Bachelor,60332,16/08/17,,2,2,0,1
01/09/17,104,30,Female,C23,Bachelor,60332,16/08/17,,2,2,0,1
01/10/17,104,30,Female,C23,Bachelor,60332,16/08/17,,2,2,0,2
01/11/17,104,30,Female,C23,Bachelor,60332,16/08/17,,2,2,646120,2
01/12/17,104,30,Female,C23,Bachelor,60332,16/08/17,,2,2,606200,2
01/01/16,105,38,Male,C4,College,67931,18/09/15,06/01/16,1,1,0,1
01/01/16,106,33,Female,C22,College,57671,27/05/13,,1,3,253460,2
01/02/16,106,33,Female,C22,College,57671,27/05/13,,1,3,859960,2
