INSTRUMENTO,FECHA,TIPO VALOR,PRECIO SUCIO,PRECIO LIMPIO,DIAS X VENCER,RENDIMIENTO,TASA CUPON
M_BONOS_181213,26/01/2017,M,103.951333,102.959666,686,6.81,0.085
M_BONOS_191211,26/01/2017,M,95.537098,94.953765,1049,6.94,0.05
M_BONOS_200611,26/01/2017,M,103.64308,102.709747,1232,7.09,0.08
M_BONOS_210610,26/01/2017,M,97.984282,97.225949,1596,7.24,0.065
M_BONOS_220609,26/01/2017,M,97.033474,96.275141,1960,7.34,0.065
M_BONOS_231207,26/01/2017,M,103.865373,102.93204,2506,7.45,0.08
M_BONOS_241205,26/01/2017,M,115.947677,114.78101,2870,7.5,0.1
M_BONOS_260305,26/01/2017,M,90.237717,88.113411,3325,7.56,0.0575
M_BONOS_270603,26/01/2017,M,99.510401,98.635401,3780,7.69,0.075
M_BONOS_290531,26/01/2017,M,106.344342,105.352675,4508,7.82,0.085
M_BONOS_310529,26/01/2017,M,99.268853,98.364686,5236,7.94,0.0775
M_BONOS_341123,26/01/2017,M,98.243449,97.339282,6510,8.03,0.0775
M_BONOS_361120,26/01/2017,M,120.301872,119.135205,7238,8.06,0.1
M_BONOS_381118,26/01/2017,M,105.167698,104.176031,7966,8.09,0.085
M_BONOS_421113,26/01/2017,M,97.530662,96.626495,9422,8.06,0.0775
M_BONOS_170615,27/01/2017,M,100.056918,99.459696,139,6.42,0.05
M_BONOS_171214,27/01/2017,M,102.014753,101.089059,321,6.46,0.0775
M_BONOS_180614,27/01/2017,M,98.026164,97.458803,503,6.68,0.0475
M_BONOS_181213,27/01/2017,M,104.024458,103.00918,685,6.78,0.085
M_BONOS_191211,27/01/2017,M,95.681069,95.083847,1048,6.89,0.05
M_BONOS_200611,27/01/2017,M,103.876279,102.920723,1231,7.02,0.08
M_BONOS_210610,27/01/2017,M,98.22422,97.447831,1595,7.18,0.065
M_BONOS_220609,27/01/2017,M,97.355961,96.579572,1959,7.27,0.065
M_BONOS_231207,27/01/2017,M,104.269049,103.313493,2505,7.38,0.08
M_BONOS_241205,27/01/2017,M,116.425352,115.230908,2869,7.43,0.1
M_BONOS_260305,27/01/2017,M,90.682069,88.541791,3324,7.49,0.0575
M_BONOS_270603,27/01/2017,M,99.743129,98.847296,3779,7.66,0.075
M_BONOS_290531,27/01/2017,M,106.777051,105.761773,4507,7.77,0.085
M_BONOS_310529,27/01/2017,M,99.543964,98.61827,5235,7.91,0.0775
M_BONOS_341123,27/01/2017,M,98.450606,97.524912,6509,8.01,0.0775
M_BONOS_361120,27/01/2017,M,120.554616,119.360172,7237,8.04,0.1
M_BONOS_381118,27/01/2017,M,105.50828,104.493002,7965,8.06,0.085
M_BONOS_421113,27/01/2017,M,97.869242,96.943548,9421,8.03,0.0775
M_BONOS_170615,30/01/2017,M,100.109612,99.470723,136,6.42,0.05
M_BONOS_171214,30/01/2017,M,102.068807,101.078529,318,6.46,0.0775
M_BONOS_180614,30/01/2017,M,98.118367,97.511423,500,6.65,0.0475
M_BONOS_181213,30/01/2017,M,104.064403,102.978292,682,6.79,0.085
M_BONOS_191211,30/01/2017,M,95.785363,95.146474,1045,6.87,0.05
M_BONOS_200611,30/01/2017,M,104.027325,103.005103,1228,6.99,0.08
M_BONOS_210610,30/01/2017,M,98.502807,97.672251,1592,7.12,0.065
M_BONOS_220609,30/01/2017,M,97.630814,96.800258,1956,7.22,0.065
M_BONOS_231207,30/01/2017,M,104.606124,103.583902,2502,7.33,0.08
M_BONOS_241205,30/01/2017,M,116.821544,115.543766,2866,7.38,0.1
M_BONOS_260305,30/01/2017,M,90.981933,88.793739,3321,7.45,0.0575
M_BONOS_270603,30/01/2017,M,100.230921,99.272588,3776,7.6,0.075
M_BONOS_290531,30/01/2017,M,107.091857,106.005746,4504,7.74,0.085
M_BONOS_310529,30/01/2017,M,99.947826,98.957548,5232,7.87,0.0775
M_BONOS_341123,30/01/2017,M,98.794476,97.804198,6506,7.98,0.0775
M_BONOS_361120,30/01/2017,M,120.860768,119.58299,7234,8.02,0.1
M_BONOS_381118,30/01/2017,M,105.683888,104.597777,7962,8.05,0.085
M_BONOS_421113,30/01/2017,M,97.933459,96.943181,9418,8.03,0.0775
M_BONOS_170615,31/01/2017,M,100.138095,99.485317,135,6.39,0.05
M_BONOS_171214,31/01/2017,M,102.11239,101.100584,317,6.43,0.0775
M_BONOS_180614,31/01/2017,M,98.149017,97.528878,499,6.64,0.0475
M_BONOS_181213,31/01/2017,M,104.137222,103.0275,681,6.76,0.085
M_BONOS_191211,31/01/2017,M,95.903903,95.251125,1044,6.83,0.05
M_BONOS_200611,31/01/2017,M,104.229972,103.185528,1227,6.93,0.08
M_BONOS_210610,31/01/2017,M,98.743277,97.894666,1591,7.06,0.065
M_BONOS_220609,31/01/2017,M,97.954592,97.105981,1955,7.15,0.065
M_BONOS_231207,31/01/2017,M,104.957049,103.912605,2501,7.27,0.08
M_BONOS_241205,31/01/2017,M,117.236996,115.93144,2865,7.32,0.1
M_BONOS_260305,31/01/2017,M,91.429861,89.225694,3320,7.38,0.0575
M_BONOS_270603,31/01/2017,M,100.750799,99.771632,3775,7.53,0.075
M_BONOS_290531,31/01/2017,M,107.610667,106.500945,4503,7.68,0.085
M_BONOS_310529,31/01/2017,M,100.567238,99.555432,5231,7.8,0.0775
M_BONOS_341123,31/01/2017,M,99.566786,98.55498,6505,7.9,0.0775
M_BONOS_361120,31/01/2017,M,121.457397,120.151841,7233,7.97,0.1
M_BONOS_381118,31/01/2017,M,106.454585,105.344863,7961,7.98,0.085
M_BONOS_421113,31/01/2017,M,98.380346,97.36854,9417,7.99,0.0775
M_BONOS_170615,01/02/2017,M,100.151978,99.485311,134,6.4,0.05
M_BONOS_171214,01/02/2017,M,102.121845,101.088512,316,6.44,0.0775
M_BONOS_180614,01/02/2017,M,98.090075,97.456742,498,6.7,0.0475
M_BONOS_181213,01/02/2017,M,104.120818,102.987485,680,6.78,0.085
M_BONOS_191211,01/02/2017,M,95.871534,95.204867,1043,6.85,0.05
M_BONOS_200611,01/02/2017,M,104.188763,103.122096,1226,6.95,0.08
M_BONOS_210610,01/02/2017,M,98.688501,97.821834,1590,7.08,0.065
M_BONOS_220609,01/02/2017,M,97.886611,97.019944,1954,7.17,0.065
M_BONOS_231207,01/02/2017,M,104.977867,103.9112,2500,7.27,0.08
M_BONOS_241205,01/02/2017,M,117.064279,115.730946,2864,7.35,0.1
M_BONOS_260305,01/02/2017,M,91.325329,89.10519,3319,7.4,0.0575
M_BONOS_270603,01/02/2017,M,100.91466,99.91466,3774,7.51,0.075
M_BONOS_290531,01/02/2017,M,107.71619,106.582857,4502,7.67,0.085
M_BONOS_310529,01/02/2017,M,100.588611,99.555278,5230,7.8,0.0775
M_BONOS_341123,01/02/2017,M,99.493905,98.460572,6504,7.91,0.0775
M_BONOS_361120,01/02/2017,M,121.713,120.379667,7232,7.95,0.1
M_BONOS_381118,01/02/2017,M,106.370431,105.237098,7960,7.99,0.085
M_BONOS_421113,01/02/2017,M,98.508589,97.475256,9416,7.98,0.0775
M_BONOS_170615,02/02/2017,M,100.173088,99.492532,133,6.39,0.05
M_BONOS_171214,02/02/2017,M,102.139824,101.084963,315,6.44,0.0775
M_BONOS_180614,02/02/2017,M,98.095271,97.448743,497,6.71,0.0475
M_BONOS_181213,02/02/2017,M,104.122314,102.96537,679,6.79,0.085
M_BONOS_191211,02/02/2017,M,95.839285,95.158729,1042,6.87,0.05
M_BONOS_200611,02/02/2017,M,104.208534,103.119645,1225,6.95,0.08
M_BONOS_210610,02/02/2017,M,98.744447,97.859725,1589,7.07,0.065
M_BONOS_220609,02/02/2017,M,97.949281,97.064559,1953,7.16,0.065
M_BONOS_231207,02/02/2017,M,104.888609,103.79972,2499,7.29,0.08
M_BONOS_241205,02/02/2017,M,117.153059,115.791948,2863,7.34,0.1
M_BONOS_260305,02/02/2017,M,91.34376,89.107649,3318,7.4,0.0575
M_BONOS_270603,02/02/2017,M,100.863715,99.842882,3773,7.52,0.075
M_BONOS_290531,02/02/2017,M,107.655722,106.498778,4501,7.68,0.085
M_BONOS_310529,02/02/2017,M,100.609989,99.555128,5229,7.8,0.0775
M_BONOS_341123,02/02/2017,M,99.515343,98.460482,6503,7.91,0.0775
M_BONOS_361120,02/02/2017,M,121.854216,120.493105,7231,7.94,0.1
M_BONOS_381118,02/02/2017,M,106.500863,105.343919,7959,7.98,0.085
M_BONOS_421113,02/02/2017,M,98.423166,97.368305,9415,7.99,0.0775
M_BONOS_170615,03/02/2017,M,100.190589,99.496145,132,6.39,0.05
M_BONOS_171214,03/02/2017,M,102.157806,101.081417,314,6.44,0.0775
M_BONOS_180614,03/02/2017,M,98.151466,97.491744,496,6.68,0.0475
M_BONOS_181213,03/02/2017,M,104.177152,102.996596,678,6.77,0.085
M_BONOS_191211,03/02/2017,M,95.857266,95.162822,1041,6.87,0.05
M_BONOS_200611,03/02/2017,M,104.228308,103.117197,1224,6.95,0.08
M_BONOS_210610,03/02/2017,M,98.837264,97.934486,1588,7.05,0.065
M_BONOS_220609,03/02/2017,M,98.011944,97.109166,1952,7.15,0.065
M_BONOS_231207,03/02/2017,M,104.744672,103.633561,2498,7.32,0.08
M_BONOS_241205,03/02/2017,M,116.980781,115.591892,2862,7.37,0.1
M_BONOS_260305,03/02/2017,M,91.239517,88.987434,3317,7.42,0.0575
M_BONOS_270603,03/02/2017,M,100.598673,99.557006,3772,7.56,0.075
M_BONOS_290531,03/02/2017,M,107.26469,106.084134,4500,7.73,0.085
M_BONOS_310529,03/02/2017,M,100.289158,99.212769,5228,7.84,0.0775
M_BONOS_341123,03/02/2017,M,99.160918,98.084529,6502,7.95,0.0775
M_BONOS_361120,03/02/2017,M,121.536508,120.147619,7230,7.97,0.1
M_BONOS_381118,03/02/2017,M,106.095901,104.915345,7958,8.02,0.085
M_BONOS_421113,03/02/2017,M,98.125226,97.048837,9414,8.02,0.0775
M_BONOS_170615,07/02/2017,M,100.267531,99.517531,128,6.37,0.05
M_BONOS_171214,07/02/2017,M,102.246445,101.083945,310,6.42,0.0775
M_BONOS_180614,07/02/2017,M,98.299049,97.586549,492,6.62,0.0475
M_BONOS_181213,07/02/2017,M,104.342628,103.067628,674,6.72,0.085
M_BONOS_191211,07/02/2017,M,96.079239,95.329239,1037,6.81,0.05
M_BONOS_200611,07/02/2017,M,104.428818,103.228818,1220,6.91,0.08
M_BONOS_210610,07/02/2017,M,99.06078,98.08578,1584,7.01,0.065
M_BONOS_220609,07/02/2017,M,98.306081,97.331081,1948,7.1,0.065
M_BONOS_231207,07/02/2017,M,105.21291,104.01291,2494,7.25,0.08
M_BONOS_241205,07/02/2017,M,117.400964,115.900964,2858,7.32,0.1
M_BONOS_260305,07/02/2017,M,91.497344,89.181372,3313,7.39,0.0575
M_BONOS_270603,07/02/2017,M,101.110323,99.985323,3768,7.5,0.075
M_BONOS_290531,07/02/2017,M,108.01749,106.74249,4496,7.65,0.085
M_BONOS_310529,07/02/2017,M,100.974574,99.812074,5224,7.77,0.0775
M_BONOS_341123,07/02/2017,M,99.905805,98.743305,6498,7.88,0.0775
M_BONOS_361120,07/02/2017,M,121.986039,120.486039,7226,7.94,0.1
M_BONOS_381118,07/02/2017,M,106.831673,105.556673,7954,7.96,0.085
M_BONOS_421113,07/02/2017,M,98.744121,97.581621,9410,7.97,0.0775
M_BONOS_170615,08/02/2017,M,100.295278,99.531389,127,6.34,0.05
M_BONOS_171214,08/02/2017,M,102.281021,101.096993,309,6.4,0.0775
M_BONOS_180614,08/02/2017,M,98.392678,97.666984,491,6.56,0.0475
M_BONOS_181213,08/02/2017,M,104.538622,103.240011,673,6.62,0.085
M_BONOS_191211,08/02/2017,M,96.322487,95.558598,1036,6.72,0.05
M_BONOS_200611,08/02/2017,M,104.722057,103.499835,1219,6.82,0.08
M_BONOS_210610,08/02/2017,M,99.412217,98.419161,1583,6.92,0.065
M_BONOS_220609,08/02/2017,M,98.674399,97.681343,1947,7.02,0.065
M_BONOS_231207,08/02/2017,M,105.454192,104.23197,2493,7.21,0.08
M_BONOS_241205,08/02/2017,M,118.014192,116.486414,2857,7.23,0.1
M_BONOS_260305,08/02/2017,M,92.070366,89.738422,3312,7.3,0.0575
M_BONOS_270603,08/02/2017,M,101.850687,100.704854,3767,7.4,0.075
M_BONOS_290531,08/02/2017,M,108.875779,107.577168,4495,7.55,0.085
M_BONOS_310529,08/02/2017,M,101.861318,100.67729,5223,7.67,0.0775
M_BONOS_341123,08/02/2017,M,100.975814,99.791786,6497,7.77,0.0775
M_BONOS_361120,08/02/2017,M,123.169787,121.642009,7225,7.84,0.1
M_BONOS_381118,08/02/2017,M,108.049633,106.751022,7953,7.85,0.085
M_BONOS_421113,08/02/2017,M,99.846052,98.662024,9409,7.87,0.0775
M_BONOS_170615,09/02/2017,M,100.265066,99.487288,126,6.48,0.05
M_BONOS_171214,09/02/2017,M,102.199513,100.993957,308,6.52,0.0775
M_BONOS_180614,09/02/2017,M,98.208627,97.469738,490,6.72,0.0475
M_BONOS_181213,09/02/2017,M,104.328043,103.005821,672,6.75,0.085
M_BONOS_191211,09/02/2017,M,96.114984,95.337206,1035,6.81,0.05
M_BONOS_200611,09/02/2017,M,104.437915,103.193471,1218,6.92,0.08
M_BONOS_210610,09/02/2017,M,99.135553,98.124442,1582,7,0.065
M_BONOS_220609,09/02/2017,M,98.344184,97.333073,1946,7.1,0.065
M_BONOS_231207,09/02/2017,M,105.364665,104.120221,2492,7.23,0.08
M_BONOS_241205,09/02/2017,M,117.709433,116.153877,2856,7.28,0.1
M_BONOS_260305,09/02/2017,M,91.780136,89.432219,3311,7.35,0.0575
M_BONOS_270603,09/02/2017,M,101.654672,100.488005,3766,7.43,0.075
M_BONOS_290531,09/02/2017,M,108.562872,107.24065,4494,7.59,0.085
M_BONOS_310529,09/02/2017,M,101.795619,100.590063,5222,7.68,0.0775
M_BONOS_341123,09/02/2017,M,100.901208,99.695652,6496,7.78,0.0775
M_BONOS_361120,09/02/2017,M,123.312752,121.757196,7224,7.83,0.1
M_BONOS_381118,09/02/2017,M,107.963268,106.641046,7952,7.86,0.085
M_BONOS_421113,09/02/2017,M,99.867459,98.661903,9408,7.87,0.0775
M_BONOS_170615,10/02/2017,M,100.282826,99.491159,125,6.48,0.05
M_BONOS_171214,10/02/2017,M,102.184729,100.957646,307,6.56,0.0775
M_BONOS_180614,10/02/2017,M,98.12622,97.374137,489,6.8,0.0475
M_BONOS_181213,10/02/2017,M,104.118781,102.772948,671,6.88,0.085
M_BONOS_191211,10/02/2017,M,95.784154,94.992487,1034,6.95,0.05
M_BONOS_200611,10/02/2017,M,104.245903,102.979236,1217,6.99,0.08
M_BONOS_210610,10/02/2017,M,98.896995,97.867828,1581,7.07,0.065
M_BONOS_220609,10/02/2017,M,98.189317,97.16015,1945,7.14,0.065
M_BONOS_231207,10/02/2017,M,105.38545,104.118783,2491,7.23,0.08
M_BONOS_241205,10/02/2017,M,117.863847,116.280514,2855,7.26,0.1
M_BONOS_260305,10/02/2017,M,91.983481,89.619592,3310,7.32,0.0575
M_BONOS_270603,10/02/2017,M,101.819558,100.632058,3765,7.41,0.075
M_BONOS_290531,10/02/2017,M,109.088772,107.742939,4493,7.53,0.085
M_BONOS_310529,10/02/2017,M,102.691464,101.464381,5221,7.58,0.0775
M_BONOS_341123,10/02/2017,M,101.79126,100.564177,6495,7.69,0.0775
M_BONOS_361120,10/02/2017,M,124.75217,123.168837,7223,7.71,0.1
M_BONOS_381118,10/02/2017,M,109.311497,107.965664,7951,7.74,0.085
M_BONOS_421113,10/02/2017,M,101.210937,99.983854,9407,7.75,0.0775
M_BONOS_170615,13/02/2017,M,100.359179,99.525846,122,6.41,0.05
M_BONOS_171214,13/02/2017,M,102.280557,100.98889,304,6.51,0.0775
M_BONOS_180614,13/02/2017,M,98.218336,97.426669,486,6.77,0.0475
M_BONOS_181213,13/02/2017,M,104.247418,102.830751,668,6.84,0.085
M_BONOS_191211,13/02/2017,M,95.987568,95.154235,1031,6.89,0.05
M_BONOS_200611,13/02/2017,M,104.396078,103.062745,1214,6.96,0.08
M_BONOS_210610,13/02/2017,M,99.064345,97.981012,1578,7.04,0.065
M_BONOS_220609,13/02/2017,M,98.376974,97.293641,1942,7.11,0.065
M_BONOS_231207,13/02/2017,M,105.668243,104.33491,2488,7.19,0.08
M_BONOS_241205,13/02/2017,M,118.130641,116.463974,2852,7.23,0.1
M_BONOS_260305,13/02/2017,M,92.285776,89.87397,3307,7.28,0.0575
M_BONOS_270603,13/02/2017,M,102.098122,100.848122,3762,7.38,0.075
M_BONOS_290531,13/02/2017,M,109.49323,108.076563,4490,7.49,0.085
M_BONOS_310529,13/02/2017,M,102.931248,101.639581,5218,7.56,0.0775
M_BONOS_341123,13/02/2017,M,102.244795,100.953128,6492,7.65,0.0775
M_BONOS_361120,13/02/2017,M,125.187908,123.521241,7220,7.68,0.1
M_BONOS_381118,13/02/2017,M,110.052645,108.635978,7948,7.68,0.085
M_BONOS_421113,13/02/2017,M,101.834267,100.5426,9404,7.7,0.0775
M_BONOS_170615,14/02/2017,M,100.376766,99.529544,121,6.41,0.05
M_BONOS_171214,14/02/2017,M,102.298756,100.985562,303,6.51,0.0775
M_BONOS_180614,14/02/2017,M,98.199141,97.39428,485,6.8,0.0475
M_BONOS_181213,14/02/2017,M,104.19705,102.756772,667,6.88,0.085
M_BONOS_191211,14/02/2017,M,95.88165,95.034428,1030,6.94,0.05
M_BONOS_200611,14/02/2017,M,104.295383,102.939827,1213,7,0.08
M_BONOS_210610,14/02/2017,M,98.936716,97.835327,1577,7.08,0.065
M_BONOS_220609,14/02/2017,M,98.179191,97.077802,1941,7.16,0.065
M_BONOS_231207,14/02/2017,M,105.468632,104.113076,2487,7.23,0.08
M_BONOS_241205,14/02/2017,M,117.82637,116.131926,2851,7.28,0.1
M_BONOS_260305,14/02/2017,M,91.933722,89.505944,3306,7.34,0.0575
M_BONOS_270603,14/02/2017,M,101.685711,100.414878,3761,7.44,0.075
M_BONOS_290531,14/02/2017,M,109.010314,107.570036,4489,7.55,0.085
M_BONOS_310529,14/02/2017,M,102.425451,101.112257,5217,7.62,0.0775
M_BONOS_341123,14/02/2017,M,101.876623,100.563429,6491,7.69,0.0775
M_BONOS_361120,14/02/2017,M,124.857055,123.162611,7219,7.71,0.1
M_BONOS_381118,14/02/2017,M,109.627017,108.186739,7947,7.72,0.085
M_BONOS_421113,14/02/2017,M,101.631369,100.318175,9403,7.72,0.0775
M_BONOS_170615,15/02/2017,M,100.397599,99.536488,120,6.4,0.05
M_BONOS_171214,15/02/2017,M,102.316959,100.982237,302,6.51,0.0775
M_BONOS_180614,15/02/2017,M,98.118047,97.299991,484,6.88,0.0475
M_BONOS_181213,15/02/2017,M,104.129537,102.665648,666,6.93,0.085
M_BONOS_191211,15/02/2017,M,95.751432,94.890321,1029,7,0.05
M_BONOS_200611,15/02/2017,M,104.165004,102.787226,1212,7.05,0.08
M_BONOS_210610,15/02/2017,M,98.772971,97.653527,1576,7.13,0.065
M_BONOS_220609,15/02/2017,M,97.982174,96.86273,1940,7.21,0.065
M_BONOS_231207,15/02/2017,M,105.21491,103.837132,2486,7.28,0.08
M_BONOS_241205,15/02/2017,M,117.523472,115.80125,2850,7.33,0.1
M_BONOS_260305,15/02/2017,M,91.706307,89.262557,3305,7.38,0.0575
M_BONOS_270603,15/02/2017,M,101.275859,99.984192,3760,7.5,0.075
M_BONOS_290531,15/02/2017,M,108.614181,107.150292,4488,7.6,0.085
M_BONOS_310529,15/02/2017,M,102.010471,100.675749,5216,7.67,0.0775
M_BONOS_341123,15/02/2017,M,101.414204,100.079482,6490,7.74,0.0775
M_BONOS_361120,15/02/2017,M,124.056265,122.334043,7218,7.78,0.1
M_BONOS_381118,15/02/2017,M,108.871777,107.407888,7946,7.79,0.085
M_BONOS_421113,15/02/2017,M,100.763654,99.428932,9402,7.8,0.0775
M_BONOS_170615,16/02/2017,M,100.392666,99.517666,119,6.47,0.05
M_BONOS_171214,16/02/2017,M,102.367557,101.011307,301,6.47,0.0775
M_BONOS_180614,16/02/2017,M,98.198427,97.367177,483,6.83,0.0475
M_BONOS_181213,16/02/2017,M,104.236207,102.748707,665,6.88,0.085
M_BONOS_191211,16/02/2017,M,95.893261,95.018261,1028,6.95,0.05
M_BONOS_200611,16/02/2017,M,104.305188,102.905188,1211,7.01,0.08
M_BONOS_210610,16/02/2017,M,98.865249,97.727749,1575,7.11,0.065
M_BONOS_220609,16/02/2017,M,98.087825,96.950325,1939,7.19,0.065
M_BONOS_231207,16/02/2017,M,105.235806,103.835806,2485,7.28,0.08
M_BONOS_241205,16/02/2017,M,117.612118,115.862118,2849,7.32,0.1
M_BONOS_260305,16/02/2017,M,91.602194,89.142472,3304,7.4,0.0575
M_BONOS_270603,16/02/2017,M,101.225068,99.912568,3759,7.51,0.075
M_BONOS_290531,16/02/2017,M,108.469895,106.982395,4487,7.62,0.085
M_BONOS_310529,16/02/2017,M,101.684699,100.328449,5215,7.71,0.0775
M_BONOS_341123,16/02/2017,M,100.668619,99.312369,6489,7.82,0.0775
M_BONOS_361120,16/02/2017,M,123.263982,121.513982,7217,7.85,0.1
M_BONOS_381118,16/02/2017,M,107.797931,106.310431,7945,7.89,0.085
M_BONOS_421113,16/02/2017,M,99.908548,98.552298,9401,7.88,0.0775
M_BONOS_170615,17/02/2017,M,100.410421,99.521532,118,6.47,0.05
M_BONOS_171214,17/02/2017,M,102.377588,100.99981,300,6.48,0.0775
M_BONOS_180614,17/02/2017,M,98.241491,97.397047,482,6.81,0.0475
M_BONOS_181213,17/02/2017,M,104.273172,102.762061,664,6.87,0.085
M_BONOS_191211,17/02/2017,M,95.862064,94.973175,1027,6.97,0.05
M_BONOS_200611,17/02/2017,M,104.265102,102.84288,1210,7.03,0.08
M_BONOS_210610,17/02/2017,M,98.811415,97.655859,1574,7.13,0.065
M_BONOS_220609,17/02/2017,M,97.977596,96.82204,1938,7.22,0.065
M_BONOS_231207,17/02/2017,M,105.256707,103.834485,2484,7.28,0.08
M_BONOS_241205,17/02/2017,M,117.505393,115.727615,2848,7.34,0.1
M_BONOS_260305,17/02/2017,M,91.620682,89.144988,3303,7.4,0.0575
M_BONOS_270603,17/02/2017,M,101.174373,99.84104,3758,7.52,0.075
M_BONOS_290531,17/02/2017,M,108.242935,106.731824,4486,7.65,0.085
M_BONOS_310529,17/02/2017,M,101.188566,99.810788,5214,7.77,0.0775
M_BONOS_341123,17/02/2017,M,100.215076,98.837298,6488,7.87,0.0775
M_BONOS_361120,17/02/2017,M,122.480102,120.702324,7216,7.92,0.1
M_BONOS_381118,17/02/2017,M,107.063511,105.5524,7944,7.96,0.085
M_BONOS_421113,17/02/2017,M,99.065836,97.688058,9400,7.96,0.0775
M_BONOS_170615,20/02/2017,M,100.482357,99.551801,115,6.41,0.05
M_BONOS_171214,20/02/2017,M,102.432,100.989639,297,6.48,0.0775
M_BONOS_180614,20/02/2017,M,98.29632,97.412292,479,6.81,0.0475
M_BONOS_181213,20/02/2017,M,104.366495,102.784551,661,6.85,0.085
M_BONOS_191211,20/02/2017,M,95.941431,95.010875,1024,6.96,0.05
M_BONOS_200611,20/02/2017,M,104.355092,102.866203,1207,7.02,0.08
M_BONOS_210610,20/02/2017,M,98.869109,97.659387,1571,7.13,0.065
M_BONOS_220609,20/02/2017,M,97.992454,96.782732,1935,7.23,0.065
M_BONOS_231207,20/02/2017,M,105.374182,103.885293,2481,7.27,0.08
M_BONOS_241205,20/02/2017,M,117.641013,115.779902,2845,7.33,0.1
M_BONOS_260305,20/02/2017,M,91.737378,89.213767,3300,7.39,0.0575
M_BONOS_270603,20/02/2017,M,101.236619,99.840786,3755,7.52,0.075
M_BONOS_290531,20/02/2017,M,108.31066,106.728716,4483,7.65,0.085
M_BONOS_310529,20/02/2017,M,101.252852,99.810491,5211,7.77,0.0775
M_BONOS_341123,20/02/2017,M,100.374261,98.9319,6485,7.86,0.0775
M_BONOS_361120,20/02/2017,M,122.905555,121.044444,7213,7.89,0.1
M_BONOS_381118,20/02/2017,M,107.456771,105.874827,7941,7.93,0.085
M_BONOS_421113,20/02/2017,M,99.237625,97.795264,9397,7.95,0.0775
M_BONOS_170615,21/02/2017,M,100.512298,99.567854,114,6.37,0.05
M_BONOS_171214,21/02/2017,M,102.474054,101.010165,296,6.45,0.0775
M_BONOS_180614,21/02/2017,M,98.400606,97.503384,478,6.74,0.0475
M_BONOS_181213,21/02/2017,M,104.472522,102.866966,660,6.8,0.085
M_BONOS_191211,21/02/2017,M,96.058176,95.113732,1023,6.92,0.05
M_BONOS_200611,21/02/2017,M,104.614907,103.103796,1206,6.94,0.08
M_BONOS_210610,21/02/2017,M,98.997667,97.769889,1570,7.1,0.065
M_BONOS_220609,21/02/2017,M,98.184086,96.956308,1934,7.19,0.065
M_BONOS_231207,21/02/2017,M,105.559486,104.048375,2480,7.24,0.08
M_BONOS_241205,21/02/2017,M,117.85984,115.970951,2844,7.3,0.1
M_BONOS_260305,21/02/2017,M,91.939779,89.400196,3299,7.36,0.0575
M_BONOS_270603,21/02/2017,M,101.974095,100.557428,3754,7.42,0.075
M_BONOS_290531,21/02/2017,M,108.916288,107.310732,4482,7.58,0.085
M_BONOS_310529,21/02/2017,M,101.791573,100.327684,5210,7.71,0.0775
M_BONOS_341123,21/02/2017,M,100.966782,99.502893,6484,7.8,0.0775
M_BONOS_361120,21/02/2017,M,123.512236,121.623347,7212,7.84,0.1
M_BONOS_381118,21/02/2017,M,107.696562,106.091006,7940,7.91,0.085
M_BONOS_421113,21/02/2017,M,99.044624,97.580735,9396,7.97,0.0775
M_BONOS_170615,22/02/2017,M,100.545093,99.58676,113,6.32,0.05
M_BONOS_171214,22/02/2017,M,102.492123,101.006706,295,6.45,0.0775
M_BONOS_180614,22/02/2017,M,98.566115,97.655698,477,6.62,0.0475
M_BONOS_181213,22/02/2017,M,104.63033,103.001163,659,6.72,0.085
M_BONOS_191211,22/02/2017,M,96.34765,95.389317,1022,6.81,0.05
M_BONOS_200611,22/02/2017,M,104.875057,103.341724,1205,6.86,0.08
M_BONOS_210610,22/02/2017,M,99.602072,98.356239,1569,6.94,0.065
M_BONOS_220609,22/02/2017,M,98.852514,97.606681,1933,7.04,0.065
M_BONOS_231207,22/02/2017,M,106.130515,104.597182,2479,7.14,0.08
M_BONOS_241205,22/02/2017,M,118.537202,116.620535,2843,7.2,0.1
M_BONOS_260305,22/02/2017,M,92.450867,89.895311,3298,7.28,0.0575
M_BONOS_270603,22/02/2017,M,102.138848,100.701348,3753,7.4,0.075
M_BONOS_290531,22/02/2017,M,109.357832,107.728665,4481,7.53,0.085
M_BONOS_310529,22/02/2017,M,102.333903,100.848486,5209,7.65,0.0775
M_BONOS_341123,22/02/2017,M,101.660468,100.175051,6483,7.73,0.0775
M_BONOS_361120,22/02/2017,M,124.358047,122.44138,7211,7.77,0.1
M_BONOS_381118,22/02/2017,M,108.81293,107.183763,7939,7.81,0.085
M_BONOS_421113,22/02/2017,M,100.473922,98.988505,9395,7.84,0.0775
M_BONOS_170615,23/02/2017,M,100.559438,99.587216,112,6.33,0.05
M_BONOS_171214,23/02/2017,M,102.510195,101.003251,294,6.45,0.0775
M_BONOS_180614,23/02/2017,M,98.571675,97.648064,476,6.63,0.0475
M_BONOS_181213,23/02/2017,M,104.649538,102.99676,658,6.72,0.085
M_BONOS_191211,23/02/2017,M,96.340887,95.368665,1021,6.82,0.05
M_BONOS_200611,23/02/2017,M,104.894704,103.339148,1204,6.86,0.08
M_BONOS_210610,23/02/2017,M,99.694355,98.430466,1568,6.92,0.065
M_BONOS_220609,23/02/2017,M,99.045434,97.781545,1932,7,0.065
